"dates","variable"
2067-02-21,475.488983154297
2067-03-23,523.512268066406
2067-04-23,548.588134765625
2067-05-23,533.974670410156
2067-06-23,531.989990234375
2067-07-24,500.954681396484
2067-08-23,473.910247802734
2067-09-23,447.808837890625
2067-10-23,401.583251953125
2067-11-23,402.983947753906
2067-12-23,411.315124511719
2068-01-21,428.535552978516
2068-02-21,476.736206054688
2068-03-22,518.98828125
2068-04-22,544.41748046875
2068-05-22,539.030517578125
2068-06-22,530.557373046875
2068-07-23,513.889892578125
2068-08-22,466.600036621094
2068-09-22,427.776336669922
2068-10-22,404.952911376953
2068-11-22,394.284149169922
2068-12-22,401.242767333984
2069-01-20,433.256652832031
2069-02-20,457.559631347656
2069-03-22,512.762145996094
2069-04-22,546.156677246094
2069-05-22,545.688049316406
2069-06-22,536.691772460938
2069-07-23,519.546813964844
2069-08-22,517.039306640625
2069-09-22,455.367034912109
2069-10-22,408.592407226562
2069-11-22,410.728393554688
2069-12-22,414.939697265625
2070-01-20,461.193664550781
2070-02-20,493.2333984375
2070-03-22,534.315979003906
2070-04-22,545.393493652344
2070-05-22,537.409484863281
2070-06-22,532.0576171875
2070-07-23,506.789184570312
2070-08-22,466.200256347656
2070-09-22,430.980590820312
2070-10-22,404.427612304688
2070-11-22,400.311981201172
2070-12-22,405.514038085938
2071-01-20,429.975708007812
2071-02-20,491.474792480469
2071-03-22,514.296447753906
2071-04-22,538.969177246094
2071-05-22,534.012817382812
2071-06-22,530.843383789062
2071-07-23,519.30517578125
2071-08-22,490.548828125
2071-09-22,448.588195800781
2071-10-22,407.842803955078
2071-11-22,397.108581542969
2071-12-22,412.547943115234
2072-01-20,447.564300537109
2072-02-20,466.361206054688
2072-03-21,518.765563964844
2072-04-21,551.911926269531
2072-05-21,543.774963378906
2072-06-21,522.214599609375
2072-07-22,501.488708496094
2072-08-21,482.746459960938
2072-09-21,459.332824707031
2072-10-21,400.312713623047
2072-11-21,399.722229003906
2072-12-21,418.173706054688
2073-01-19,454.735748291016
2073-02-19,492.956573486328
2073-03-21,532.090393066406
2073-04-21,544.320190429688
2073-05-21,531.4140625
2073-06-21,535.065490722656
2073-07-22,506.827972412109
2073-08-21,468.923583984375
2073-09-21,452.786560058594
2073-10-21,405.587768554688
2073-11-21,394.800689697266
2073-12-21,405.730041503906
2074-01-19,442.361297607422
2074-02-19,485.562744140625
2074-03-21,522.889465332031
2074-04-21,555.77734375
2074-05-21,535.036315917969
2074-06-21,533.238403320312
2074-07-22,511.943878173828
2074-08-21,501.294464111328
2074-09-21,443.956329345703
2074-10-21,422.455230712891
2074-11-21,397.916687011719
2074-12-21,416.4091796875
2075-01-19,453.094116210938
2075-02-19,497.294616699219
2075-03-21,520.477111816406
2075-04-21,535.767700195312
2075-05-21,534.086303710938
2075-06-21,522.48974609375
2075-07-22,506.265808105469
2075-08-21,476.480041503906
2075-09-21,432.990051269531
2075-10-21,414.12939453125
2075-11-21,406.794647216797
2075-12-21,421.274810791016
2076-01-19,473.490417480469
2076-02-19,503.096130371094
2076-03-20,518.583740234375
2076-04-20,551.643493652344
2076-05-20,539.531982421875
2076-06-20,538.14306640625
2076-07-21,506.964538574219
2076-08-20,482.507080078125
2076-09-20,439.469360351562
2076-10-20,416.698516845703
2076-11-20,390.695159912109
2076-12-20,424.027740478516
2077-01-18,459.022247314453
2077-02-18,480.058410644531
2077-03-20,510.363616943359
2077-04-20,538.262573242188
2077-05-20,547.21875
2077-06-20,544.089782714844
2077-07-21,518.781555175781
2077-08-20,496.827545166016
2077-09-20,431.238159179688
2077-10-20,412.360412597656
2077-11-20,401.850219726562
2077-12-20,427.592712402344
2078-01-18,450.109649658203
2078-02-18,469.399658203125
2078-03-20,525.224609375
2078-04-20,543.897033691406
2078-05-20,537.804382324219
2078-06-20,542.378479003906
2078-07-21,513.112670898438
2078-08-20,474.322174072266
2078-09-20,440.347473144531
2078-10-20,417.533111572266
2078-11-20,399.785736083984
2078-12-20,420.953582763672
2079-01-18,436.002502441406
2079-02-18,477.963623046875
2079-03-20,527.440856933594
2079-04-20,548.095886230469
2079-05-20,544.736999511719
2079-06-20,538.472412109375
2079-07-21,515.886962890625
2079-08-20,501.163391113281
2079-09-20,451.436645507812
2079-10-20,431.400634765625
2079-11-20,406.177825927734
2079-12-20,430.951965332031
2080-01-18,472.461944580078
2080-02-18,501.676879882812
2080-03-19,524.986145019531
2080-04-19,553.020202636719
2080-05-19,547.860778808594
2080-06-19,541.774169921875
2080-07-20,512.803527832031
2080-08-19,475.364990234375
2080-09-19,434.025146484375
2080-10-19,420.897583007812
2080-11-19,403.598602294922
2080-12-19,421.239929199219
2081-01-17,461.325805664062
2081-02-17,479.757720947266
2081-03-19,523.38330078125
2081-04-19,545.289794921875
2081-05-19,543.384155273438
2081-06-19,546.382629394531
2081-07-20,526.95947265625
2081-08-19,504.210693359375
2081-09-19,456.992065429688
2081-10-19,416.257568359375
2081-11-19,420.146148681641
2081-12-19,424.91162109375
2082-01-17,460.673767089844
2082-02-17,528.270324707031
2082-03-19,531.470397949219
2082-04-19,556.9990234375
2082-05-19,545.8515625
2082-06-19,541.83935546875
2082-07-20,523.681884765625
2082-08-19,488.545684814453
2082-09-19,449.185699462891
2082-10-19,419.158874511719
2082-11-19,404.478973388672
2082-12-19,411.001922607422
2083-01-17,449.875427246094
2083-02-17,489.821960449219
2083-03-19,533.84619140625
2083-04-19,560.707458496094
2083-05-19,550.000427246094
2083-06-19,545.144714355469
2083-07-20,509.523803710938
2083-08-19,471.502685546875
2083-09-19,437.424377441406
2083-10-19,422.112426757812
2083-11-19,400.164489746094
2083-12-19,426.414978027344
2084-01-17,458.260040283203
2084-02-17,503.342987060547
2084-03-18,521.776428222656
2084-04-18,566.091918945312
2084-05-18,541.55322265625
2084-06-18,543.095031738281
2084-07-19,524.001892089844
2084-08-18,500.335479736328
2084-09-18,466.68359375
2084-10-18,423.618804931641
2084-11-18,419.124572753906
2084-12-18,453.356689453125
