"date","net_radiation"
"2091-07-18",46.3083496093749
"2091-08-17",32.2173004150389
"2091-09-17",26.030654907227
"2091-10-17",21.9297943115236
"2091-11-17",28.900169372558
"2091-12-17",39.034118652343
"2092-01-15",48.738861083983
"2092-02-15",50.318893432618
"2092-03-16",61.017684936524
"2092-04-16",59.937210083008
"2092-05-16",53.7851104736331
"2092-06-16",52.102340698242
"2092-07-17",44.5838470458981
"2092-08-16",31.7083129882801
"2092-09-16",30.3357238769538
"2092-10-16",22.7854156494141
"2092-11-16",34.0284576416008
"2092-12-16",36.274993896483
"2093-01-14",45.644592285156
"2093-02-14",52.546035766601
"2093-03-16",59.132476806641
"2093-04-16",52.258743286132
"2093-05-16",51.4376525878909
"2093-06-16",51.7027435302739
"2093-07-17",43.156967163086
"2093-08-16",35.234298706054
"2093-09-16",21.932830810546
"2093-10-16",20.427719116212
"2093-11-16",25.7250595092779
"2093-12-16",37.6852264404289
"2094-01-14",49.114318847655
"2094-02-14",57.133377075196
"2094-03-16",60.509399414063
"2094-04-16",74.378723144531
"2094-05-16",59.9767456054691
"2094-06-16",59.757247924804
"2094-07-17",48.319351196289
"2094-08-16",33.301895141602
"2094-09-16",23.010322570801
"2094-10-16",20.688812255859
"2094-11-16",30.464363098144
"2094-12-16",38.013793945312
"2095-01-14",48.7814025878911
"2095-02-14",52.633773803711
"2095-03-16",55.245712280272
"2095-04-16",50.880325317383
"2095-05-16",54.768676757812
"2095-06-16",58.046691894531
"2095-07-17",42.950973510742
"2095-08-16",32.559768676758
"2095-09-16",23.182144165039
"2095-10-16",17.977096557617
"2095-11-16",26.79118347168
"2095-12-16",42.36228942871
"2096-01-14",52.195312499999
"2096-02-14",56.671096801758
"2096-03-15",73.237426757812
"2096-04-15",69.752151489257
"2096-05-15",61.598114013672
"2096-06-15",56.153366088868
"2096-07-16",44.750473022461
"2096-08-15",29.95068359375
"2096-09-15",20.582099914551
"2096-10-15",17.6889419555665
"2096-11-15",24.818199157714
"2096-12-15",36.640014648437
"2097-01-13",47.612594604492
"2097-02-13",53.709060668945
"2097-03-15",55.7502441406241
"2097-04-15",57.9329223632809
"2097-05-15",51.656509399414
"2097-06-15",50.767959594727
"2097-07-16",63.665374755859
"2097-08-15",39.857940673828
"2097-09-15",25.304779052734
"2097-10-15",22.097747802735
"2097-11-15",28.264434814452
"2097-12-15",37.563842773438
"2098-01-13",55.463653564453
"2098-02-13",59.665328979492
"2098-03-15",58.567733764648
"2098-04-15",53.634552001955
"2098-05-15",54.579971313477
"2098-06-15",53.2824249267571
"2098-07-16",62.66860961914
"2098-08-15",36.123092651367
"2098-09-15",25.248329162598
"2098-10-15",24.0831222534178
"2098-11-15",24.876258850098
"2098-12-15",36.759674072265
"2099-01-13",43.953567504884
"2099-02-13",49.744583129883
"2099-03-15",57.0723419189451
"2099-04-15",65.0992126464841
"2099-05-15",61.8998718261721
"2099-06-15",65.27264404297
"2099-07-16",51.0074157714839
"2099-08-15",41.422622680664
"2099-09-15",25.982498168945
"2099-10-15",20.102394104004
"2099-11-15",25.299003601075
"2099-12-15",38.739791870118
"2100-01-13",48.665618896485
"2100-02-13",52.783493041992
"2100-03-15",54.31364440918
"2100-04-15",59.424118041992
"2100-05-15",55.09390258789
"2100-06-15",51.038269042969
"2100-07-16",45.1090698242189
"2100-08-15",34.314224243163
"2100-09-15",23.9942092895498
"2100-10-15",18.970520019531
