"dates","variable"
2079-07-21,2.12731429201085e-05
2079-08-20,1.15243419713806e-05
2079-09-20,5.94930270381155e-06
2079-10-20,4.83594249089947e-06
2079-11-20,3.95983579437598e-06
2079-12-20,7.02061197443982e-06
2080-01-18,1.00015731732128e-05
2080-02-18,2.25961593969259e-05
2080-03-19,3.14317148877308e-05
2080-04-19,4.16686416429002e-05
2080-05-19,3.77506075892597e-05
2080-06-19,3.16834011755418e-05
2080-07-20,2.34199233091203e-05
2080-08-19,1.47040091178496e-05
2080-09-19,7.24172832633485e-06
2080-10-19,4.77454477731953e-06
2080-11-19,4.4508801693155e-06
2080-12-19,7.11574375600321e-06
2081-01-17,1.12086217995966e-05
2081-02-17,1.86441739060683e-05
2081-03-19,2.9286818971741e-05
2081-04-19,3.18135862471536e-05
2081-05-19,3.94190828956198e-05
2081-06-19,3.75721210730262e-05
2081-07-20,2.30707773880567e-05
2081-08-19,1.34131742015597e-05
2081-09-19,6.91903187544085e-06
2081-10-19,3.74386195289844e-06
2081-11-19,4.45227306045126e-06
2081-12-19,6.37597395325429e-06
2082-01-17,1.3801863133267e-05
2082-02-17,1.77334386535222e-05
2082-03-19,3.30299917550292e-05
2082-04-19,3.64048319170251e-05
2082-05-19,4.26289770985022e-05
2082-06-19,2.98829218081664e-05
2082-07-20,2.30949590331875e-05
2082-08-19,1.19787300718599e-05
2082-09-19,8.19158685771981e-06
2082-10-19,4.55464805781958e-06
2082-11-19,3.74458113583387e-06
2082-12-19,6.10423376201652e-06
2083-01-17,9.67076903179986e-06
2083-02-17,1.99172118300339e-05
2083-03-19,3.58197721652687e-05
2083-04-19,3.39503312716261e-05
2083-05-19,3.72671565855853e-05
2083-06-19,3.11989715555683e-05
2083-07-20,2.14651390706422e-05
2083-08-19,1.17988756755949e-05
2083-09-19,6.81126493873307e-06
2083-10-19,4.51052801508922e-06
2083-11-19,4.19075604440877e-06
2083-12-19,5.98774386162404e-06
2084-01-17,9.27472046896582e-06
2084-02-17,2.12918257602723e-05
2084-03-18,3.16209989250638e-05
2084-04-18,3.49072834069375e-05
2084-05-18,3.40132428391371e-05
2084-06-18,3.64002480637282e-05
2084-07-19,2.20404363062698e-05
2084-08-18,1.1659740266623e-05
2084-09-18,5.15824103786144e-06
2084-10-18,3.69323242921382e-06
2084-11-18,4.08466394219431e-06
2084-12-18,4.75826891488396e-06
2085-01-16,8.96129495231435e-06
2085-02-16,1.89358997886302e-05
2085-03-18,2.94886576739373e-05
2085-04-18,4.56910966022406e-05
2085-05-18,3.62936989404261e-05
2085-06-18,3.18520287692081e-05
2085-07-19,2.05379346880363e-05
2085-08-18,1.14180456876056e-05
2085-09-18,7.58252690502559e-06
2085-10-18,5.21791844221298e-06
2085-11-18,5.42288489668863e-06
2085-12-18,8.42977533466183e-06
2086-01-16,1.25260839922703e-05
2086-02-16,2.19097619265085e-05
2086-03-18,3.2197011023527e-05
2086-04-18,4.47266647825018e-05
2086-05-18,4.18745512433816e-05
2086-06-18,3.08992712234613e-05
2086-07-19,2.02830851776525e-05
2086-08-18,1.18492289402639e-05
2086-09-18,7.54516440792941e-06
2086-10-18,4.86436010760372e-06
2086-11-18,4.59419197795796e-06
2086-12-18,6.47350270810421e-06
2087-01-16,1.01144751170068e-05
2087-02-16,2.20484726014547e-05
2087-03-18,3.27679008478299e-05
2087-04-18,3.89389351767022e-05
2087-05-18,3.73914699594025e-05
2087-06-18,3.24017564707901e-05
2087-07-19,2.61946206592256e-05
2087-08-18,1.29966329041054e-05
2087-09-18,6.08875961916056e-06
2087-10-18,3.3182138849952e-06
2087-11-18,4.97157589052222e-06
2087-12-18,7.14258476364193e-06
2088-01-16,8.67727521836059e-06
2088-02-16,1.8893433662015e-05
2088-03-17,2.7412161216489e-05
2088-04-17,3.97313488065265e-05
2088-05-17,4.29853498644661e-05
2088-06-17,3.57733479177114e-05
2088-07-18,2.2587351850234e-05
2088-08-17,1.21281400424778e-05
2088-09-17,6.41549922875129e-06
2088-10-17,4.09729182138108e-06
2088-11-17,3.37730034516426e-06
2088-12-17,6.79197682984523e-06
2089-01-15,1.01503883342957e-05
2089-02-15,1.43151173688238e-05
2089-03-17,2.96873367915396e-05
2089-04-17,3.8884438254172e-05
2089-05-17,3.5495097108651e-05
2089-06-17,3.52752249455079e-05
2089-07-18,2.46388335654046e-05
2089-08-17,1.27692346723052e-05
2089-09-17,7.0822120505909e-06
2089-10-17,3.93741174775641e-06
2089-11-17,5.27689462614944e-06
2089-12-17,7.96625045040855e-06
2090-01-15,1.24267635328579e-05
2090-02-15,1.82263993337983e-05
2090-03-17,2.29347697313642e-05
2090-04-17,4.18927120335866e-05
2090-05-17,3.26996523654088e-05
2090-06-17,3.22958985634614e-05
2090-07-18,2.5510282284813e-05
2090-08-17,1.27946486827568e-05
2090-09-17,6.82641893945402e-06
2090-10-17,4.86232556795585e-06
2090-11-17,4.43072894995566e-06
2090-12-17,7.70374117564643e-06
2091-01-15,1.22451492643449e-05
2091-02-15,1.68002752616303e-05
2091-03-17,2.53368834819412e-05
2091-04-17,3.71256137441378e-05
2091-05-17,3.85377170459833e-05
2091-06-17,3.54440890077967e-05
2091-07-18,2.52580794040114e-05
2091-08-17,1.17135159598547e-05
2091-09-17,4.56675707027898e-06
2091-10-17,4.78926767755183e-06
2091-11-17,5.29317003383767e-06
2091-12-17,6.11718905929592e-06
2092-01-15,1.20626982607064e-05
2092-02-15,1.80142342287581e-05
2092-03-16,3.01056279568002e-05
2092-04-16,4.34364410466515e-05
2092-05-16,4.24406280217227e-05
2092-06-16,3.0889677873347e-05
2092-07-17,2.0735655198223e-05
2092-08-16,1.35227346618194e-05
2092-09-16,5.41849749424728e-06
2092-10-16,5.47698618902359e-06
2092-11-16,4.17342016589828e-06
2092-12-16,7.75268563302234e-06
2093-01-14,1.26997629195102e-05
2093-02-14,2.22794460569276e-05
2093-03-16,3.47835084539838e-05
2093-04-16,4.1572937334422e-05
2093-05-16,4.01289398723748e-05
2093-06-16,3.12753945763689e-05
2093-07-17,2.25997118832311e-05
2093-08-16,1.0906187526416e-05
2093-09-16,8.01335590949748e-06
2093-10-16,4.46559533884283e-06
2093-11-16,3.7845995848329e-06
2093-12-16,6.75088267598767e-06
2094-01-14,9.890808541968e-06
2094-02-14,1.65226811077446e-05
2094-03-16,2.90984189632582e-05
2094-04-16,3.9340684452327e-05
2094-05-16,4.04435595555697e-05
2094-06-16,3.59051227860618e-05
2094-07-17,2.41765283135464e-05
2094-08-16,1.32891154862591e-05
2094-09-16,6.12899066254613e-06
2094-10-16,6.56347856420325e-06
2094-11-16,3.70822363038315e-06
2094-12-16,8.79125764186028e-06
2095-01-14,1.24195521493675e-05
2095-02-14,2.0133225916652e-05
2095-03-16,3.11725598294288e-05
2095-04-16,3.87511390727013e-05
2095-05-16,3.96162977267522e-05
2095-06-16,3.11265539494343e-05
2095-07-17,2.37250205827877e-05
2095-08-16,1.43141451189877e-05
2095-09-16,6.28322550255689e-06
2095-10-16,4.57100622952566e-06
2095-11-16,5.52539040654665e-06
2095-12-16,7.98243945610011e-06
2096-01-14,1.0929996278719e-05
2096-02-14,2.32515303650871e-05
2096-03-15,3.13981108774897e-05
2096-04-15,4.09254353144206e-05
2096-05-15,3.24704342347104e-05
2096-06-15,3.17248523060698e-05
2096-07-16,2.19952817133162e-05
2096-08-15,1.4134231605567e-05
2096-09-15,5.7554157137929e-06
2096-10-15,4.57029273093212e-06
2096-11-15,5.73655006519402e-06
2096-12-15,6.78907599649392e-06
2097-01-13,1.26062132039806e-05
2097-02-13,2.16654407267924e-05
2097-03-15,2.88080536847701e-05
2097-04-15,3.78964505216572e-05
2097-05-15,3.56421769538429e-05
2097-06-15,3.34299256792292e-05
2097-07-16,2.35610914387507e-05
2097-08-15,1.41592163345194e-05
2097-09-15,8.76155081641627e-06
2097-10-15,6.39896825305186e-06
2097-11-15,5.31202840647893e-06
2097-12-15,8.42574172565946e-06
2098-01-13,1.08392514448497e-05
2098-02-13,1.99419228010811e-05
2098-03-15,3.6036639357917e-05
2098-04-15,4.56920206488576e-05
2098-05-15,4.15602153225336e-05
2098-06-15,2.44129823840922e-05
2098-07-16,1.33583143906435e-05
2098-08-15,1.40865049615968e-05
2098-09-15,7.62123590902775e-06
2098-10-15,7.36687070457265e-06
2098-11-15,4.13715179092833e-06
2098-12-15,8.40318352857139e-06
2099-01-13,1.32328541440074e-05
2099-02-13,2.78198731393786e-05
2099-03-15,3.35243857989553e-05
2099-04-15,4.16864131693728e-05
2099-05-15,3.56277305399999e-05
2099-06-15,3.53578870999627e-05
2099-07-16,2.29949455388123e-05
2099-08-15,1.19761807582108e-05
2099-09-15,6.93441552357399e-06
2099-10-15,3.33184789269581e-06
2099-11-15,3.0225660339056e-06
2099-12-15,6.23026926405146e-06
2100-01-13,1.32881095851189e-05
2100-02-13,1.86355828191154e-05
2100-03-15,3.16206642310135e-05
2100-04-15,3.36573757522274e-05
2100-05-15,4.07239822379779e-05
2100-06-15,3.62805621989537e-05
2100-07-16,2.06357672141166e-05
2100-08-15,1.31625538415392e-05
2100-09-15,7.68312293075724e-06
2100-10-15,6.1430851019395e-06
